baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AsAa_g1586_AsAt_g2055	849.049466839368	4.35727903683852	0.210888238156129	20.6615554994236	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000768485105086561	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088175980957632
AsAa_g785_AsAt_g3000	630.442213792915	2.73995141932216	0.137648464640094	19.9054266713852	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000365169291164895	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000002094976223413
AsAa_g12337_AsAt_g11337	248.851560891555	2.56973913036782	0.138917264057833	18.4983425047732	0.000000000000000000000000000000000000000000000000000000000000000000000000000212921965580741	0.000000000000000000000000000000000000000000000000000000000000000000000000814355544357809
AsAa_g4853_AsAt_g4766	1362.35935701422	3.4230904489182	0.198443941078623	17.2496596787603	0.00000000000000000000000000000000000000000000000000000000000000000112560409234142	0.00000000000000000000000000000000000000000000000000000000000000322879533888135
AsAa_g3537_AsAt_g280	599.53211512209	3.35349903334847	0.200418242570139	16.7325039394798	0.00000000000000000000000000000000000000000000000000000000000000759759622632002	0.0000000000000000000000000000000000000000000000000000000000174349638201592
AsAa_g21132_AsAt_g19131	390.975850178434	3.50749893746937	0.217611309869717	16.1181831016471	0.00000000000000000000000000000000000000000000000000000000019011708841696	0.000000000000000000000000000000000000000000000000000000363567245416032
AsAa_g11111_AsAt_g7516	676.512233910784	7.61923231725766	0.506751508370627	15.0354408253386	0.00000000000000000000000000000000000000000000000000430175128333265	0.00000000000000000000000000000000000000000000000705118488927984
AsAa_g14578_AsAt_g22101	436.165958785659	3.57826528356547	0.23853682547402	15.0008925307644	0.0000000000000000000000000000000000000000000000000072438637775037	0.0000000000000000000000000000000000000000000000103895116228847
AsAa_g2999_AsAt_g803	101.338743126825	-5.78609828620721	0.388907802400563	-14.877814871525	0.0000000000000000000000000000000000000000000000000459255553721469	0.0000000000000000000000000000000000000000000000585499802600015
AsAa_g9215_AsAt_g6886	249.757897251817	3.05360849248546	0.216077175969187	14.1320270351965	0.00000000000000000000000000000000000000000000241103027468617	0.00000000000000000000000000000000000000000276641613717491
AsAa_g7791_AsAt_g12065	141.82274734933	4.87646630623702	0.346842121386754	14.0596138863982	0.00000000000000000000000000000000000000000000672521343823526	0.00000000000000000000000000000000000000000701500899911922
AsAa_g12675_AsAt_g10919	602.337514220837	6.1444233712984	0.444498319156954	13.8232769540098	0.000000000000000000000000000000000000000000184476943442559	0.000000000000000000000000000000000000000176390704088327
AsAa_g179_AsAt_g3564	259.983789309387	5.90676826620913	0.428318805863578	13.7905881911953	0.000000000000000000000000000000000000000000290382605512761	0.000000000000000000000000000000000000000256296155050263
AsAa_g5966_AsAt_g4210	194.580631401061	5.96779060596763	0.43761154808048	13.6371872089402	0.00000000000000000000000000000000000000000240665534713341	0.00000000000000000000000000000000000000197242596092919
AsAa_g1698_AsAt_g2163	178.563579986084	3.0373330538128	0.23614717798883	12.8620340911144	0.0000000000000000000000000000000000000736136793222788	0.0000000000000000000000000000000000563095571029218
AsAa_g16187_AsAt_g20539	200.206653093354	2.14565961290495	0.16968623336807	12.6448655870082	0.00000000000000000000000000000000000119428608562265	0.00000000000000000000000000000000085645240915214
AsAa_g9203_AsAt_g6876	170.716346013352	2.84951426142012	0.225575837721125	12.63217856224	0.00000000000000000000000000000000000140338261579413	0.000000000000000000000000000000000947200713742463
AsAa_g83_AsAt_g3719	302.05438818441	6.02580172331605	0.482002175534853	12.5016068996567	0.00000000000000000000000000000000000731573985828722	0.00000000000000000000000000000000466337772966597
AsAa_g8313_AsAt_g11582	193.973689962974	2.80615637804204	0.225568970897189	12.4403474772292	0.000000000000000000000000000000000015781588423002	0.00000000000000000000000000000000953041818765923
AsAa_g15734_AsAt_g20976	272.759419770329	2.37702026337999	0.191569463593429	12.4081375955866	0.0000000000000000000000000000000000236080393720166	0.0000000000000000000000000000000135439321877259
AsAa_g17613_AsAt_g17119	181.457418263856	3.07472128842443	0.25124685902679	12.2378496604273	0.000000000000000000000000000000000195134113565936	0.000000000000000000000000000000106617562812169
